,SUBDIVISION,YEAR,Parameter,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
7998,ORISSA,1922,Actual,20.0,0.2,1.9,13.9,46.6,247.0,431.8,295.4,328.8,50.9,30.0,0.1,1466.5,20.2,62.4,1302.9,81.0
7999,ORISSA,1922,Percentage departure,63.6,-98.9,-91.3,-58.8,-28.4,16.8,22.8,-17.1,37.0,-55.0,5.3,-98.1,0.5,-37.5,-48.2,12.4,-45.0
8000,ORISSA,1922,No. of districts,30.0,29.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,,,,,
8001,ORISSA,1923,Actual,0.2,66.3,9.6,17.1,34.4,106.7,288.7,333.0,210.5,112.6,74.8,4.7,1258.6,66.4,61.1,939.0,192.1
8002,ORISSA,1923,Percentage departure,-98.5,228.4,-56.0,-49.1,-47.2,-49.5,-17.9,-6.5,-12.3,-0.5,162.5,-16.6,-13.8,105.1,-49.3,-19.0,30.4
8003,ORISSA,1923,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,30.0,30.0,30.0,30.0,,,,,
8004,ORISSA,1924,Actual,30.2,5.9,1.3,15.7,83.9,95.3,228.5,312.4,232.0,106.0,152.3,0.0,1263.4,36.1,100.8,868.1,258.3
8005,ORISSA,1924,Percentage departure,147.3,-70.9,-94.0,-53.4,28.8,-54.9,-35.0,-12.3,-3.3,-6.4,434.7,-99.8,-13.4,11.5,-16.3,-25.1,75.4
8006,ORISSA,1924,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8007,ORISSA,1925,Actual,2.0,0.0,6.0,52.2,111.8,353.5,433.7,429.9,201.5,201.8,4.8,10.7,1807.8,2.0,170.0,1418.6,217.2
8008,ORISSA,1925,Percentage departure,-83.8,-100.0,-72.5,55.2,71.7,67.1,23.3,20.7,-16.0,78.3,-83.1,89.2,23.9,-93.9,41.1,22.4,47.5
8009,ORISSA,1925,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,,,,,
8010,ORISSA,1926,Actual,34.8,11.3,83.2,34.1,59.2,71.7,296.5,565.3,288.9,88.1,0.0,2.6,1535.8,46.1,176.5,1222.4,90.7
8011,ORISSA,1926,Percentage departure,184.3,-43.9,283.2,1.3,-9.0,-66.1,-15.7,58.7,20.4,-22.2,-100.0,-53.4,5.2,42.2,46.5,5.4,-38.4
8012,ORISSA,1926,No. of districts,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,,,,,
8013,ORISSA,1927,Actual,3.0,27.2,8.1,12.6,51.6,241.8,454.5,431.5,181.0,92.2,22.1,0.0,1525.5,30.2,72.2,1308.8,114.3
8014,ORISSA,1927,Percentage departure,-75.4,34.8,-62.8,-62.7,-20.8,14.3,29.2,21.1,-24.5,-18.6,-22.3,-100.0,4.5,-6.8,-40.1,12.9,-22.4
8015,ORISSA,1927,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8016,ORISSA,1928,Actual,4.6,4.6,6.3,62.8,68.8,266.7,468.8,266.1,226.5,208.0,1.7,0.6,1585.6,9.3,137.9,1228.2,210.3
8017,ORISSA,1928,Percentage departure,-62.1,-77.1,-71.2,86.6,5.7,26.1,33.3,-25.3,-5.6,83.8,-94.2,-89.7,8.6,-71.4,14.4,5.9,42.7
8018,ORISSA,1928,No. of districts,30.0,29.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,,,,,
8019,ORISSA,1929,Actual,18.0,18.8,4.5,25.0,37.8,193.4,525.0,423.4,190.9,185.7,0.0,15.3,1637.8,36.8,67.2,1332.7,201.1
8020,ORISSA,1929,Percentage departure,47.1,-6.8,-79.3,-25.9,-42.0,-8.6,49.3,18.8,-20.4,64.1,,171.8,12.2,13.5,-44.2,14.9,36.5
8021,ORISSA,1929,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,29.0,,,,,
8022,ORISSA,1930,Actual,0.2,12.1,9.9,33.4,38.0,177.5,357.5,333.7,287.5,50.5,143.1,2.7,1446.4,12.4,81.4,1156.3,196.3
8023,ORISSA,1930,Percentage departure,-98.0,-40.0,-54.3,-0.7,-41.6,-16.1,1.7,-6.3,19.8,-55.4,402.3,-51.8,-0.9,-61.9,-32.5,-0.3,33.3
8024,ORISSA,1930,No. of districts,30.0,30.0,29.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,28.0,30.0,,,,,
8025,ORISSA,1931,Actual,7.4,36.8,20.7,18.6,44.3,108.0,239.9,511.0,197.0,233.4,59.5,0.4,1477.2,44.2,83.6,1055.9,293.4
8026,ORISSA,1931,Percentage departure,-39.5,82.7,-4.6,-44.7,-31.9,-49.0,-31.8,43.4,-17.9,106.2,108.9,-92.2,1.2,36.5,-30.6,-8.9,99.2
8027,ORISSA,1931,No. of districts,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8028,ORISSA,1932,Actual,0.2,34.0,9.9,26.9,67.4,116.5,474.7,271.0,246.3,57.3,136.0,0.0,1440.2,34.3,104.1,1108.6,193.3
8029,ORISSA,1932,Percentage departure,-98.0,68.6,-54.5,-20.2,3.5,-44.9,35.0,-23.9,2.7,-49.4,377.3,-99.3,-1.3,5.8,-13.6,-4.4,31.2
8030,ORISSA,1932,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8031,ORISSA,1933,Actual,17.8,57.4,7.9,25.5,136.5,288.6,404.8,448.6,294.7,138.1,20.0,11.1,1851.0,75.2,169.9,1436.7,169.2
8032,ORISSA,1933,Percentage departure,45.5,184.4,-63.6,-24.1,109.6,36.5,15.1,25.9,22.8,22.0,-29.7,96.9,26.8,132.0,41.0,23.9,14.9
8033,ORISSA,1933,No. of districts,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8034,ORISSA,1934,Actual,0.1,1.4,4.2,11.0,21.0,230.6,371.8,425.4,300.1,102.6,17.4,3.3,1488.9,1.5,36.2,1327.9,123.3
8035,ORISSA,1934,Percentage departure,-99.4,-93.0,-80.7,-67.4,-67.8,9.0,5.7,19.4,25.1,-9.4,-38.9,-41.3,2.0,-95.4,-70.0,14.5,-16.3
8036,ORISSA,1934,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8037,ORISSA,1935,Actual,1.1,10.2,12.4,42.1,16.2,135.5,531.3,212.8,237.8,17.5,0.1,2.3,1219.4,11.3,70.7,1117.5,19.9
8038,ORISSA,1935,Percentage departure,-90.7,-49.7,-42.7,24.9,-75.2,-35.9,51.1,-40.3,-0.9,-84.5,-99.6,-59.4,-16.5,-65.2,-41.4,-3.6,-86.5
8039,ORISSA,1935,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8040,ORISSA,1936,Actual,16.8,42.9,11.7,7.9,155.3,477.6,360.1,384.9,247.3,154.4,11.5,5.5,1876.0,59.7,174.9,1469.9,171.4
8041,ORISSA,1936,Percentage departure,37.6,112.7,-46.0,-76.4,138.4,125.8,2.4,8.0,3.1,36.4,-59.5,-1.9,28.5,84.3,45.2,26.8,16.4
8042,ORISSA,1936,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8043,ORISSA,1937,Actual,0.0,89.0,28.4,66.9,64.9,235.2,430.6,290.0,285.8,75.5,0.8,0.3,1567.3,89.0,160.2,1241.6,76.5
8044,ORISSA,1937,Percentage departure,-100.0,341.2,31.1,98.6,-0.3,11.2,22.4,-18.6,19.1,-33.3,-97.3,-95.5,7.4,174.7,33.0,7.1,-48.1
8045,ORISSA,1937,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8046,ORISSA,1938,Actual,11.0,16.8,14.0,14.5,119.6,229.6,267.2,339.8,226.4,179.0,23.7,0.0,1441.6,27.8,148.1,1063.0,202.7
8047,ORISSA,1938,Percentage departure,-10.1,-16.7,-35.5,-56.9,83.6,8.5,-24.0,-4.6,-5.6,58.1,-16.8,-99.6,-1.2,-14.2,22.9,-8.3,37.6
8048,ORISSA,1938,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8049,ORISSA,1939,Actual,8.1,10.9,34.9,26.3,19.1,196.9,411.9,410.1,242.1,181.2,19.3,2.8,1563.4,18.9,80.2,1260.9,203.3
8050,ORISSA,1939,Percentage departure,-33.8,-46.2,60.9,-21.9,-70.7,-6.9,17.1,15.1,0.9,60.1,-32.2,-51.1,7.1,-41.5,-33.4,8.8,38.0
8051,ORISSA,1939,No. of districts,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8052,ORISSA,1940,Actual,0.0,35.3,70.1,29.1,133.1,286.2,532.6,395.9,133.3,58.3,3.3,10.5,1687.7,35.3,232.3,1348.0,72.1
8053,ORISSA,1940,Percentage departure,-100.0,74.8,222.9,-13.5,104.4,35.3,51.4,11.1,-44.4,-48.5,-88.4,85.3,15.6,8.9,92.8,16.3,-51.1
8054,ORISSA,1940,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8055,ORISSA,1941,Actual,28.3,1.4,8.2,14.5,62.3,288.2,356.5,272.4,186.0,155.9,61.5,0.1,1435.2,29.7,85.0,1103.0,217.5
8056,ORISSA,1941,Percentage departure,131.5,-93.2,-62.3,-56.9,-4.3,36.2,1.3,-23.5,-22.5,37.8,115.8,-98.4,-1.7,-8.4,-29.5,-4.9,47.7
8057,ORISSA,1941,No. of districts,29.0,29.0,28.0,29.0,28.0,28.0,28.0,28.0,29.0,29.0,28.0,28.0,,,,,
8058,ORISSA,1942,Actual,4.7,18.6,2.5,37.6,29.6,156.8,423.8,379.8,256.4,62.7,75.4,0.1,1448.3,23.4,69.8,1216.9,138.3
8059,ORISSA,1942,Percentage departure,-61.3,-7.7,-88.4,11.8,-54.5,-25.9,20.5,6.6,6.9,-44.6,164.8,-98.1,-0.8,-27.9,-42.1,5.0,-6.1
8060,ORISSA,1942,No. of districts,28.0,27.0,28.0,27.0,26.0,29.0,27.0,28.0,28.0,27.0,27.0,27.0,,,,,
8061,ORISSA,1943,Actual,63.9,4.1,11.9,68.9,54.6,200.3,413.3,382.9,294.7,71.8,20.1,0.0,1586.5,68.0,135.3,1291.2,92.0
8062,ORISSA,1943,Percentage departure,422.9,-79.6,-45.2,104.7,-16.2,-5.3,17.5,7.5,22.8,-36.5,-29.3,,8.7,110.0,12.3,11.4,-37.6
8063,ORISSA,1943,No. of districts,29.0,29.0,29.0,28.0,29.0,29.0,29.0,28.0,29.0,27.0,29.0,29.0,,,,,
8064,ORISSA,1944,Actual,35.1,72.9,75.3,46.7,32.9,121.9,491.4,415.9,151.5,155.9,8.7,0.0,1608.1,108.0,154.8,1180.6,164.6
8065,ORISSA,1944,Percentage departure,187.4,261.3,247.0,38.7,-49.5,-42.4,39.7,16.7,-36.9,37.7,-69.4,-100.0,10.2,233.4,28.5,1.8,11.7
8066,ORISSA,1944,No. of districts,29.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,,,,,
8067,ORISSA,1945,Actual,20.3,4.7,0.1,50.6,58.0,152.6,387.1,270.3,405.9,176.1,2.5,10.4,1538.6,25.0,108.7,1215.9,189.0
8068,ORISSA,1945,Percentage departure,65.8,-76.5,-99.5,50.3,-10.9,-27.9,10.1,-24.1,69.2,55.6,-91.3,84.8,5.4,-22.8,-9.7,4.9,28.3
8069,ORISSA,1945,No. of districts,27.0,29.0,28.0,28.0,26.0,29.0,28.0,29.0,28.0,27.0,29.0,29.0,,,,,
8070,ORISSA,1946,Actual,0.0,2.6,5.2,104.2,83.7,249.7,345.5,399.2,248.0,143.2,33.3,0.3,1614.9,2.6,193.1,1242.3,176.8
8071,ORISSA,1946,Percentage departure,-100.0,-87.1,-76.0,209.6,28.5,18.0,-1.8,12.1,3.4,26.5,16.8,-94.0,10.6,-92.0,60.3,7.1,20.0
8072,ORISSA,1946,No. of districts,29.0,29.0,29.0,29.0,29.0,28.0,27.0,26.0,29.0,29.0,29.0,29.0,,,,,
8073,ORISSA,1947,Actual,21.8,19.3,14.7,17.3,38.5,210.9,341.5,374.9,173.3,127.1,10.3,61.3,1410.9,41.1,70.4,1100.7,198.6
8074,ORISSA,1947,Percentage departure,78.5,-4.3,-32.2,-48.7,-40.9,-0.3,-2.9,5.2,-27.8,12.3,-63.9,986.6,-3.3,27.0,-41.5,-5.1,34.8
8075,ORISSA,1947,No. of districts,28.0,28.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,28.0,29.0,25.0,,,,,
8076,ORISSA,1948,Actual,14.0,36.1,13.5,28.5,60.7,164.8,289.4,312.4,257.6,82.5,74.2,0.2,1333.8,50.1,102.7,1024.1,156.9
8077,ORISSA,1948,Percentage departure,14.6,79.1,-37.6,-15.4,-6.8,-22.1,-17.7,-12.3,7.3,-27.1,160.3,-96.7,-8.6,54.7,-14.8,-11.7,6.5
8078,ORISSA,1948,No. of districts,27.0,25.0,28.0,28.0,28.0,28.0,27.0,26.0,27.0,26.0,26.0,28.0,,,,,
8079,ORISSA,1949,Actual,0.9,3.1,8.7,35.1,78.1,140.7,248.9,307.1,303.1,222.1,1.1,0.0,1348.9,4.0,121.8,999.8,223.3
8080,ORISSA,1949,Percentage departure,-92.4,-84.7,-60.0,4.2,19.9,-33.5,-29.2,-13.8,26.3,96.3,-96.0,,-7.6,-87.6,1.1,-13.8,51.6
8081,ORISSA,1949,No. of districts,25.0,26.0,26.0,27.0,26.0,28.0,23.0,24.0,25.0,23.0,27.0,27.0,,,,,
8082,ORISSA,1950,Actual,0.0,21.2,69.7,7.7,49.4,199.4,326.9,327.4,197.9,55.1,138.1,0.0,1392.8,21.2,126.8,1051.6,193.2
8083,ORISSA,1950,Percentage departure,-100.0,5.3,221.1,-77.3,-24.1,-5.7,-7.1,-8.1,-17.5,-51.3,384.6,-100.0,-4.6,-34.4,5.2,-9.3,31.1
8084,ORISSA,1950,No. of districts,23.0,26.0,26.0,20.0,25.0,24.0,21.0,23.0,25.0,23.0,22.0,21.0,,,,,
8085,ORISSA,1951,Actual,2.2,0.0,89.7,37.1,48.0,172.5,339.1,349.5,165.5,155.6,37.1,0.0,1396.2,2.2,174.8,1026.6,192.6
8086,ORISSA,1951,Percentage departure,-82.1,-100.0,313.2,10.3,-26.3,-18.5,-3.6,-1.9,-31.0,37.5,30.1,-100.0,-4.3,-93.2,45.1,-11.5,30.8
8087,ORISSA,1951,No. of districts,13.0,14.0,14.0,13.0,13.0,14.0,14.0,13.0,14.0,14.0,14.0,14.0,,,,,
8088,ORISSA,1952,Actual,0.3,9.5,26.2,53.2,44.4,187.1,356.4,352.0,307.9,176.6,2.2,1.1,1516.7,9.8,123.7,1203.4,179.9
8089,ORISSA,1952,Percentage departure,-97.6,-53.1,20.5,58.0,-31.9,-11.5,1.3,-1.2,28.3,56.1,-92.3,-81.1,3.9,-69.9,2.7,3.8,22.1
8090,ORISSA,1952,No. of districts,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,,
8091,ORISSA,1953,Actual,39.9,5.9,0.2,13.8,23.7,182.8,318.9,512.1,231.5,59.2,49.8,0.0,1437.7,45.8,37.7,1245.3,109.0
8092,ORISSA,1953,Percentage departure,226.3,-70.5,-99.3,-58.9,-63.7,-13.6,-9.3,43.7,-3.5,-47.7,74.7,-100.0,-1.5,41.5,-68.7,7.4,-26.0
8093,ORISSA,1953,No. of districts,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,
8094,ORISSA,1954,Actual,0.6,6.2,8.6,19.2,50.2,163.2,211.7,271.9,344.0,118.2,0.0,14.2,1208.0,6.8,78.1,990.8,132.4
8095,ORISSA,1954,Percentage departure,-95.4,-69.1,-60.2,-42.9,-22.8,-22.8,-39.8,-23.7,43.3,4.4,-100.0,151.9,-17.2,-79.1,-35.2,-14.5,-10.1
8096,ORISSA,1954,No. of districts,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,
8097,ORISSA,1955,Actual,0.1,0.2,8.4,29.6,76.5,201.7,238.0,355.9,371.4,262.7,52.3,0.3,1597.0,0.3,114.4,1167.0,315.3
8098,ORISSA,1955,Percentage departure,-99.4,-98.9,-61.4,-12.0,17.4,-4.7,-32.3,-0.1,54.8,132.1,83.6,-95.4,9.4,-99.1,-5.0,0.7,114.0
8099,ORISSA,1955,No. of districts,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
8100,ORISSA,1956,Actual,1.4,37.9,18.2,11.9,118.1,345.2,470.0,434.5,249.8,191.7,6.7,0.0,1885.4,39.3,148.2,1499.5,198.4
8101,ORISSA,1956,Percentage departure,-88.6,87.7,-16.2,-64.6,81.4,63.2,33.6,22.0,4.1,69.3,-76.5,-99.3,29.2,21.2,23.0,29.3,34.7
8102,ORISSA,1956,No. of districts,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,
8103,ORISSA,1957,Actual,12.3,26.6,30.4,12.4,33.6,153.5,349.2,415.4,194.5,49.5,0.1,0.0,1277.5,39.0,76.3,1112.7,49.6
8104,ORISSA,1957,Percentage departure,0.8,32.1,39.9,-63.2,-48.4,-27.4,-0.7,16.6,-18.9,-56.3,-99.5,-100.0,-12.5,20.3,-36.7,-4.0,-66.3
8105,ORISSA,1957,No. of districts,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,27.0,27.0,,,,,
8106,ORISSA,1958,Actual,11.5,42.8,16.0,32.8,39.0,125.2,404.1,319.1,364.2,217.4,51.8,0.1,1624.0,54.3,87.8,1212.6,269.3
8107,ORISSA,1958,Percentage departure,-5.9,112.2,-26.1,-2.7,-40.1,-40.8,14.9,-10.4,51.8,92.1,82.0,-98.5,11.3,67.6,-27.1,4.6,82.8
8108,ORISSA,1958,No. of districts,30.0,30.0,30.0,28.0,28.0,30.0,28.0,30.0,30.0,30.0,29.0,30.0,,,,,
8109,ORISSA,1959,Actual,28.5,2.4,2.7,22.2,47.1,202.7,357.4,341.6,316.5,170.5,1.5,2.7,1495.9,30.9,72.1,1218.2,174.7
8110,ORISSA,1959,Percentage departure,133.4,-88.3,-87.4,-34.0,-27.6,-4.2,1.6,-4.1,31.9,50.7,-94.8,-52.2,2.5,-4.6,-40.2,5.1,18.6
8111,ORISSA,1959,No. of districts,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,,,,,
8112,ORISSA,1960,Actual,5.4,0.8,51.6,12.4,42.7,211.4,444.1,461.7,214.6,130.8,3.6,13.9,1593.0,6.2,106.8,1331.8,148.2
8113,ORISSA,1960,Percentage departure,-56.0,-96.0,137.9,-63.0,-34.4,-0.1,26.3,29.6,-10.6,15.5,-87.4,146.1,9.1,-80.9,-11.4,14.9,0.6
8114,ORISSA,1960,No. of districts,17.0,17.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,17.0,17.0,17.0,,,,,
8115,ORISSA,1961,Actual,15.9,116.2,3.2,15.9,59.7,324.8,406.2,327.9,483.2,178.2,11.3,2.7,1945.3,132.1,78.9,1542.1,192.2
8116,ORISSA,1961,Percentage departure,30.1,476.1,-85.0,-52.6,-8.3,53.6,15.5,-7.9,101.4,57.4,-60.2,-52.8,33.3,307.8,-34.5,33.0,30.5
8117,ORISSA,1961,No. of districts,18.0,18.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,17.0,18.0,18.0,,,,,
8118,ORISSA,1962,Actual,8.3,5.1,19.8,35.9,34.1,192.7,379.0,263.2,237.3,164.0,2.5,4.7,1346.5,13.4,89.8,1072.2,171.2
8119,ORISSA,1962,Percentage departure,-32.2,-74.7,-8.8,6.7,-47.6,-8.9,7.8,-26.1,-1.1,44.9,-91.4,-16.1,-7.7,-58.7,-25.5,-7.5,16.2
8120,ORISSA,1962,No. of districts,17.0,16.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,,,,,
8121,ORISSA,1963,Actual,0.2,6.9,9.1,47.0,90.0,218.7,310.6,361.9,306.9,204.9,3.9,2.0,1562.0,7.0,146.1,1198.1,210.8
8122,ORISSA,1963,Percentage departure,-98.7,-66.0,-57.9,39.6,38.2,3.4,-11.7,1.6,27.9,81.0,-86.2,-64.4,7.0,-78.3,21.3,3.3,43.1
8123,ORISSA,1963,No. of districts,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,,,,,
8124,ORISSA,1964,Actual,1.7,28.3,11.9,33.2,48.8,142.5,372.4,427.9,195.5,84.1,8.2,0.0,1354.7,30.0,94.0,1138.3,92.3
8125,ORISSA,1964,Percentage departure,-86.1,40.4,-45.0,-1.4,-25.0,-32.6,5.9,20.1,-18.5,-25.7,-71.2,-100.0,-7.2,-7.4,-22.0,-1.8,-37.3
8126,ORISSA,1964,No. of districts,17.0,18.0,20.0,22.0,23.0,24.0,25.0,24.0,19.0,24.0,22.0,17.0,,,,,
8127,ORISSA,1965,Actual,10.6,17.3,59.1,37.9,37.6,123.1,392.9,187.3,222.9,83.9,1.0,1.0,1174.7,27.8,134.7,926.2,85.9
8128,ORISSA,1965,Percentage departure,-13.6,-14.4,172.4,12.7,-42.2,-41.8,11.7,-47.4,-7.1,-25.8,-96.4,-82.9,-19.5,-14.1,11.8,-20.1,-41.7
8129,ORISSA,1965,No. of districts,17.0,17.0,18.0,18.0,19.0,19.0,19.0,18.0,18.0,19.0,19.0,19.0,,,,,
8130,ORISSA,1966,Actual,49.9,3.6,0.9,28.0,37.9,306.3,340.2,211.0,155.9,78.9,63.4,10.9,1286.8,53.5,66.8,1013.4,153.2
8131,ORISSA,1966,Percentage departure,308.1,-82.2,-95.9,-16.9,-41.7,44.8,-3.3,-40.8,-35.0,-30.3,122.6,93.4,-11.8,65.1,-44.6,-12.6,4.0
8132,ORISSA,1966,No. of districts,19.0,19.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,17.0,,,,,
8133,ORISSA,1967,Actual,70.9,0.4,87.7,40.9,25.7,233.3,315.3,340.7,281.8,18.3,1.8,10.7,1427.5,71.4,154.3,1171.0,30.8
8134,ORISSA,1967,Percentage departure,480.3,-98.0,304.0,21.5,-60.5,10.3,-10.4,-4.4,17.4,-83.8,-93.7,89.8,-2.2,120.2,28.1,1.0,-79.1
8135,ORISSA,1967,No. of districts,26.0,28.0,26.0,28.0,27.0,27.0,28.0,25.0,28.0,27.0,27.0,27.0,,,,,
8136,ORISSA,1968,Actual,33.4,29.7,20.7,26.5,45.7,186.7,311.6,335.4,236.6,191.6,45.5,0.7,1464.1,63.1,92.9,1070.3,237.8
8137,ORISSA,1968,Percentage departure,172.8,47.3,-4.8,-21.2,-29.8,-11.7,-11.4,-5.8,-1.4,69.3,59.6,-87.6,0.3,94.7,-22.9,-7.7,61.4
8138,ORISSA,1968,No. of districts,20.0,19.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,18.0,20.0,20.0,,,,,
8139,ORISSA,1969,Actual,0.7,1.0,4.0,27.3,80.7,158.6,432.5,293.5,197.7,41.8,38.9,6.4,1283.2,1.7,112.1,1082.3,87.1
8140,ORISSA,1969,Percentage departure,-94.5,-94.9,-81.5,-18.9,24.0,-25.0,23.0,-17.6,-17.6,-63.1,36.5,13.1,-12.1,-94.7,-7.0,-6.7,-40.9
8141,ORISSA,1969,No. of districts,18.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,16.0,,,,,
8142,ORISSA,1970,Actual,4.6,27.5,47.2,32.3,60.8,307.9,307.8,348.8,205.9,66.9,2.4,0.2,1412.3,32.1,140.2,1170.5,69.5
8143,ORISSA,1970,Percentage departure,-62.8,36.5,117.6,-4.1,-6.7,45.6,-12.5,-2.1,-14.2,-40.9,-91.7,-96.4,-3.2,-0.9,16.4,1.0,-52.8
8144,ORISSA,1970,No. of districts,27.0,27.0,26.0,25.0,26.0,28.0,28.0,29.0,29.0,29.0,28.0,28.0,,,,,
8145,ORISSA,1971,Actual,16.1,23.5,1.9,76.9,82.2,290.8,290.9,411.0,171.5,229.9,2.1,0.0,1596.8,39.6,161.0,1164.2,232.1
8146,ORISSA,1971,Percentage departure,31.9,16.4,-91.2,128.4,26.2,37.5,-17.3,15.4,-28.5,103.2,-92.5,-100.0,9.4,22.3,33.6,0.4,57.5
8147,ORISSA,1971,No. of districts,28.0,25.0,27.0,28.0,27.0,29.0,28.0,27.0,27.0,26.0,27.0,19.0,,,,,
8148,ORISSA,1972,Actual,0.0,22.0,2.6,25.9,16.3,133.9,333.9,383.4,282.7,83.1,40.9,0.3,1324.9,22.0,44.8,1133.8,124.4
8149,ORISSA,1972,Percentage departure,-100.0,8.9,-87.9,-23.1,-75.0,-36.7,-5.1,7.6,17.8,-26.5,43.7,-94.5,-9.2,-32.2,-62.8,-2.2,-15.6
8150,ORISSA,1972,No. of districts,18.0,18.0,19.0,18.0,18.0,15.0,19.0,17.0,18.0,19.0,17.0,19.0,,,,,
8151,ORISSA,1973,Actual,1.7,5.7,33.4,8.7,67.5,103.2,434.9,380.9,266.5,244.7,13.3,13.0,1573.5,7.3,109.7,1185.4,271.0
8152,ORISSA,1973,Percentage departure,-86.4,-72.0,54.1,-74.0,3.7,-51.2,23.6,6.9,11.1,116.3,-53.3,130.2,7.8,-77.4,-8.9,2.2,84.0
8153,ORISSA,1973,No. of districts,29.0,29.0,29.0,29.0,30.0,30.0,27.0,28.0,29.0,30.0,30.0,30.0,,,,,
8154,ORISSA,1974,Actual,0.0,1.3,27.4,12.1,44.8,128.9,223.3,306.5,131.7,103.0,8.0,0.0,987.0,1.3,84.3,790.4,111.1
8155,ORISSA,1974,Percentage departure,-100.0,-93.8,26.3,-64.1,-31.2,-39.1,-36.5,-14.0,-45.1,-8.9,-71.8,-100.0,-32.4,-96.1,-30.0,-31.8,-24.6
8156,ORISSA,1974,No. of districts,27.0,30.0,29.0,30.0,30.0,30.0,30.0,28.0,29.0,29.0,28.0,27.0,,,,,
8157,ORISSA,1975,Actual,1.8,17.7,21.5,18.2,18.4,193.3,279.5,437.0,251.7,135.1,17.5,0.3,1392.0,19.5,58.1,1161.4,153.0
8158,ORISSA,1975,Percentage departure,-85.2,-12.3,-0.8,-45.9,-71.7,-8.6,-20.5,22.7,4.9,19.4,-38.5,-95.0,-4.6,-39.8,-51.8,0.2,3.8
8159,ORISSA,1975,No. of districts,27.0,27.0,25.0,25.0,22.0,29.0,23.0,24.0,24.0,22.0,22.0,19.0,,,,,
8160,ORISSA,1976,Actual,0.0,10.1,10.5,25.9,57.9,108.1,347.8,374.1,172.6,36.8,32.8,2.4,1178.8,10.1,94.3,1002.5,72.0
8161,ORISSA,1976,Percentage departure,-100.0,-50.1,-51.8,-22.9,-11.1,-48.9,-1.1,5.0,-28.1,-67.5,15.1,-57.9,-19.2,-69.0,-21.7,-13.5,-51.1
